group,id,course,module,grade
3,859,Community Building and Social Organization,1,10.5
3,859,Community Building and Social Organization,1,9
3,859,Community Building and Social Organization,1,6.5
3,859,Mechanical Engineering and Vehicle Repair,1,11
3,859,Mechanical Engineering and Vehicle Repair,1,8
3,859,Mechanical Engineering and Vehicle Repair,1,9
3,859,Mechanical Engineering and Vehicle Repair,1,10
3,859,Mechanical Engineering and Vehicle Repair,1,6
3,859,Moral Philosophy and Ethical Decision-Making,1,12
3,859,Moral Philosophy and Ethical Decision-Making,1,12
3,859,Moral Philosophy and Ethical Decision-Making,1,10
3,859,Moral Philosophy and Ethical Decision-Making,1,12
3,859,Post-Apocalyptic History and Archaeology,2,9.5
3,859,Post-Apocalyptic History and Archaeology,2,10.9
3,859,Post-Apocalyptic History and Archaeology,2,9.5
3,859,Radiation Ecology and Environmental Science,1,4.6
3,859,Radiation Ecology and Environmental Science,1,6.1
3,859,Radiation Ecology and Environmental Science,1,0
3,859,Radiation Ecology and Environmental Science,1,12.9
3,859,Renewable Energy and Sustainable Living,1,12.5
3,859,Renewable Energy and Sustainable Living,1,7.5
3,859,Renewable Energy and Sustainable Living,1,3.5
3,859,Renewable Energy and Sustainable Living,1,8
3,859,Renewable Energy and Sustainable Living,1,7.5
3,859,Renewable Energy and Sustainable Living,1,7.5
3,859,Renewable Energy and Sustainable Living,1,7
3,859,Scavenging and Resource Management,2,9
3,859,Scavenging and Resource Management,2,12
3,859,Scavenging and Resource Management,2,1.5
3,859,Scavenging and Resource Management,2,8.25
3,859,Scavenging and Resource Management,2,9.5
3,859,Survival Skills and Wilderness Medicine,2,11.5
3,859,Survival Skills and Wilderness Medicine,2,11
3,859,Survival Skills and Wilderness Medicine,2,13.5
3,859,Survival Skills and Wilderness Medicine,2,14
3,859,Survival Skills and Wilderness Medicine,2,10.25
3,870,Art and Expression in a Post-Apocalyptic World,3,10.1
3,870,Art and Expression in a Post-Apocalyptic World,3,9.1
3,870,Art and Expression in a Post-Apocalyptic World,3,11.5
3,870,Art and Expression in a Post-Apocalyptic World,3,11.8
3,870,Art and Expression in a Post-Apocalyptic World,3,10
3,870,Art and Expression in a Post-Apocalyptic World,3,15
3,870,Art and Expression in a Post-Apocalyptic World,3,13.3
3,870,Combat Tactics and Self-Defense,2,7
3,870,Combat Tactics and Self-Defense,2,12
3,870,Combat Tactics and Self-Defense,2,8
3,870,Combat Tactics and Self-Defense,2,2
3,870,Community Building and Social Organization,1,10
3,870,Community Building and Social Organization,1,8.5
3,870,Community Building and Social Organization,1,10.5
3,870,Community Building and Social Organization,1,8
3,870,Community Building and Social Organization,1,10
3,870,Mechanical Engineering and Vehicle Repair,1,10
3,870,Mechanical Engineering and Vehicle Repair,1,7
3,870,Mechanical Engineering and Vehicle Repair,1,3
3,870,Mechanical Engineering and Vehicle Repair,1,6
3,870,Mechanical Engineering and Vehicle Repair,1,8
3,870,Mechanical Engineering and Vehicle Repair,1,9
3,870,Moral Philosophy and Ethical Decision-Making,1,16
3,870,Moral Philosophy and Ethical Decision-Making,1,12
3,870,Moral Philosophy and Ethical Decision-Making,1,14
3,870,Moral Philosophy and Ethical Decision-Making,1,10
3,870,Post-Apocalyptic History and Archaeology,2,7.8
3,870,Post-Apocalyptic History and Archaeology,2,11.7
3,870,Post-Apocalyptic History and Archaeology,2,8.5
3,870,Post-Apocalyptic History and Archaeology,2,10.4
3,870,Radiation Ecology and Environmental Science,1,7.3
3,870,Radiation Ecology and Environmental Science,1,3.7
3,870,Radiation Ecology and Environmental Science,1,8.9
3,870,Renewable Energy and Sustainable Living,1,9
3,870,Renewable Energy and Sustainable Living,1,18
3,870,Renewable Energy and Sustainable Living,1,6
3,870,Renewable Energy and Sustainable Living,1,8
3,870,Renewable Energy and Sustainable Living,1,0.5
3,870,Renewable Energy and Sustainable Living,1,5.5
3,870,Renewable Energy and Sustainable Living,1,5
3,870,Scavenging and Resource Management,2,9.75
3,870,Scavenging and Resource Management,2,6.75
3,870,Scavenging and Resource Management,2,12.25
3,870,Survival Skills and Wilderness Medicine,2,10.5
3,870,Survival Skills and Wilderness Medicine,2,9.75
3,870,Survival Skills and Wilderness Medicine,2,12
3,870,Survival Skills and Wilderness Medicine,2,10.75
3,881,Art and Expression in a Post-Apocalyptic World,3,8.9
3,881,Art and Expression in a Post-Apocalyptic World,3,14.7
3,881,Art and Expression in a Post-Apocalyptic World,3,13.3
3,881,Art and Expression in a Post-Apocalyptic World,3,9.4
3,881,Art and Expression in a Post-Apocalyptic World,3,10.9
3,881,Art and Expression in a Post-Apocalyptic World,3,9.7
3,881,Art and Expression in a Post-Apocalyptic World,3,14.1
3,881,Combat Tactics and Self-Defense,2,3
3,881,Combat Tactics and Self-Defense,2,3
3,881,Combat Tactics and Self-Defense,2,5
3,881,Combat Tactics and Self-Defense,2,3
3,881,Community Building and Social Organization,1,5.5
3,881,Community Building and Social Organization,1,9.5
3,881,Community Building and Social Organization,1,12.5
3,881,Community Building and Social Organization,1,9.5
3,881,Community Building and Social Organization,1,7
3,881,Community Building and Social Organization,1,4
3,881,Mechanical Engineering and Vehicle Repair,1,8
3,881,Mechanical Engineering and Vehicle Repair,1,5
3,881,Mechanical Engineering and Vehicle Repair,1,4
3,881,Mechanical Engineering and Vehicle Repair,1,7
3,881,Mechanical Engineering and Vehicle Repair,1,8
3,881,Mechanical Engineering and Vehicle Repair,1,8
3,881,Moral Philosophy and Ethical Decision-Making,1,17
3,881,Moral Philosophy and Ethical Decision-Making,1,11
3,881,Moral Philosophy and Ethical Decision-Making,1,15
3,881,Post-Apocalyptic History and Archaeology,2,11.8
3,881,Post-Apocalyptic History and Archaeology,2,10.1
3,881,Post-Apocalyptic History and Archaeology,2,10.2
3,881,Post-Apocalyptic History and Archaeology,2,9.8
3,881,Radiation Ecology and Environmental Science,1,4.8
3,881,Radiation Ecology and Environmental Science,1,9.2
3,881,Radiation Ecology and Environmental Science,1,0
3,881,Radiation Ecology and Environmental Science,1,12.5
3,881,Renewable Energy and Sustainable Living,1,10
3,881,Renewable Energy and Sustainable Living,1,8.5
3,881,Renewable Energy and Sustainable Living,1,2
3,881,Renewable Energy and Sustainable Living,1,8.5
3,881,Renewable Energy and Sustainable Living,1,0.5
3,881,Renewable Energy and Sustainable Living,1,7
3,881,Renewable Energy and Sustainable Living,1,5
3,881,Scavenging and Resource Management,2,6
3,881,Scavenging and Resource Management,2,10.75
3,881,Scavenging and Resource Management,2,7.25
3,881,Scavenging and Resource Management,2,15.75
3,881,Scavenging and Resource Management,2,10.5
3,881,Survival Skills and Wilderness Medicine,2,11.5
3,881,Survival Skills and Wilderness Medicine,2,11.75
3,881,Survival Skills and Wilderness Medicine,2,13.5
3,881,Survival Skills and Wilderness Medicine,2,9.25
3,881,Survival Skills and Wilderness Medicine,2,10.75
3,915,Art and Expression in a Post-Apocalyptic World,3,12.8
3,915,Art and Expression in a Post-Apocalyptic World,3,0.7
3,915,Art and Expression in a Post-Apocalyptic World,3,7.1
3,915,Art and Expression in a Post-Apocalyptic World,3,12.9
3,915,Art and Expression in a Post-Apocalyptic World,3,12.4
3,915,Art and Expression in a Post-Apocalyptic World,3,16.2
3,915,Art and Expression in a Post-Apocalyptic World,3,12.5
3,915,Combat Tactics and Self-Defense,2,3
3,915,Combat Tactics and Self-Defense,2,9
3,915,Combat Tactics and Self-Defense,2,8
3,915,Community Building and Social Organization,1,11
3,915,Community Building and Social Organization,1,10
3,915,Community Building and Social Organization,1,5.5
3,915,Community Building and Social Organization,1,6
3,915,Community Building and Social Organization,1,9.5
3,915,Community Building and Social Organization,1,8
3,915,Mechanical Engineering and Vehicle Repair,1,9
3,915,Mechanical Engineering and Vehicle Repair,1,6
3,915,Mechanical Engineering and Vehicle Repair,1,6
3,915,Mechanical Engineering and Vehicle Repair,1,6
3,915,Mechanical Engineering and Vehicle Repair,1,9
3,915,Mechanical Engineering and Vehicle Repair,1,7
3,915,Moral Philosophy and Ethical Decision-Making,1,14
3,915,Moral Philosophy and Ethical Decision-Making,1,14
3,915,Moral Philosophy and Ethical Decision-Making,1,17
3,915,Post-Apocalyptic History and Archaeology,2,9.1
3,915,Post-Apocalyptic History and Archaeology,2,7.8
3,915,Post-Apocalyptic History and Archaeology,2,11.2
3,915,Post-Apocalyptic History and Archaeology,2,10.7
3,915,Radiation Ecology and Environmental Science,1,4.9
3,915,Radiation Ecology and Environmental Science,1,5.5
3,915,Radiation Ecology and Environmental Science,1,5.8
3,915,Radiation Ecology and Environmental Science,1,2.3
3,915,Renewable Energy and Sustainable Living,1,2.5
3,915,Renewable Energy and Sustainable Living,1,5.5
3,915,Renewable Energy and Sustainable Living,1,7.5
3,915,Renewable Energy and Sustainable Living,1,0
3,915,Renewable Energy and Sustainable Living,1,2
3,915,Renewable Energy and Sustainable Living,1,4
3,915,Renewable Energy and Sustainable Living,1,14
3,915,Scavenging and Resource Management,2,9.25
3,915,Scavenging and Resource Management,2,12.5
3,915,Scavenging and Resource Management,2,9.5
3,915,Scavenging and Resource Management,2,11.5
3,915,Scavenging and Resource Management,2,10.75
3,915,Survival Skills and Wilderness Medicine,2,10
3,915,Survival Skills and Wilderness Medicine,2,11.5
3,915,Survival Skills and Wilderness Medicine,2,11
3,915,Survival Skills and Wilderness Medicine,2,14.5
3,915,Survival Skills and Wilderness Medicine,2,12
3,951,Art and Expression in a Post-Apocalyptic World,3,12.2
3,951,Art and Expression in a Post-Apocalyptic World,3,10.9
3,951,Art and Expression in a Post-Apocalyptic World,3,9.5
3,951,Art and Expression in a Post-Apocalyptic World,3,10.6
3,951,Art and Expression in a Post-Apocalyptic World,3,11.3
3,951,Art and Expression in a Post-Apocalyptic World,3,5.2
3,951,Art and Expression in a Post-Apocalyptic World,3,13.9
3,951,Combat Tactics and Self-Defense,2,5
3,951,Combat Tactics and Self-Defense,2,4
3,951,Combat Tactics and Self-Defense,2,8
3,951,Community Building and Social Organization,1,12
3,951,Community Building and Social Organization,1,9
3,951,Community Building and Social Organization,1,6
3,951,Community Building and Social Organization,1,11.5
3,951,Community Building and Social Organization,1,12
3,951,Community Building and Social Organization,1,12
3,951,Community Building and Social Organization,1,9.5
3,951,Mechanical Engineering and Vehicle Repair,1,10
3,951,Mechanical Engineering and Vehicle Repair,1,6
3,951,Mechanical Engineering and Vehicle Repair,1,7
3,951,Mechanical Engineering and Vehicle Repair,1,6
3,951,Mechanical Engineering and Vehicle Repair,1,9
3,951,Mechanical Engineering and Vehicle Repair,1,8
3,951,Moral Philosophy and Ethical Decision-Making,1,14
3,951,Moral Philosophy and Ethical Decision-Making,1,11
3,951,Moral Philosophy and Ethical Decision-Making,1,16
3,951,Moral Philosophy and Ethical Decision-Making,1,12
3,951,Post-Apocalyptic History and Archaeology,2,8.4
3,951,Post-Apocalyptic History and Archaeology,2,10.2
3,951,Post-Apocalyptic History and Archaeology,2,10
3,951,Post-Apocalyptic History and Archaeology,2,11.7
3,951,Radiation Ecology and Environmental Science,1,7.5
3,951,Radiation Ecology and Environmental Science,1,15.1
3,951,Radiation Ecology and Environmental Science,1,4.1
3,951,Radiation Ecology and Environmental Science,1,12.4
3,951,Renewable Energy and Sustainable Living,1,11
3,951,Renewable Energy and Sustainable Living,1,7.5
3,951,Renewable Energy and Sustainable Living,1,7
3,951,Renewable Energy and Sustainable Living,1,7.5
3,951,Renewable Energy and Sustainable Living,1,8.5
3,951,Scavenging and Resource Management,2,13.5
3,951,Scavenging and Resource Management,2,10.5
3,951,Scavenging and Resource Management,2,5.75
3,951,Scavenging and Resource Management,2,9.5
3,951,Scavenging and Resource Management,2,8
3,951,Survival Skills and Wilderness Medicine,2,11.25
3,951,Survival Skills and Wilderness Medicine,2,10.75
3,951,Survival Skills and Wilderness Medicine,2,10.75
3,951,Survival Skills and Wilderness Medicine,2,13.25
3,951,Survival Skills and Wilderness Medicine,2,14.5
4,23,Art and Expression in a Post-Apocalyptic World,3,8.3
4,23,Art and Expression in a Post-Apocalyptic World,3,16.1
4,23,Art and Expression in a Post-Apocalyptic World,3,10.1
4,23,Art and Expression in a Post-Apocalyptic World,3,15.2
4,23,Art and Expression in a Post-Apocalyptic World,3,6.7
4,23,Art and Expression in a Post-Apocalyptic World,3,13.2
4,23,Art and Expression in a Post-Apocalyptic World,3,4
4,23,Combat Tactics and Self-Defense,2,4
4,23,Combat Tactics and Self-Defense,2,10
4,23,Combat Tactics and Self-Defense,2,11
4,23,Combat Tactics and Self-Defense,2,9
4,23,Community Building and Social Organization,1,7.5
4,23,Community Building and Social Organization,1,5
4,23,Community Building and Social Organization,1,8
4,23,Community Building and Social Organization,1,8
4,23,Community Building and Social Organization,1,9.5
4,23,Community Building and Social Organization,1,5.5
4,23,Community Building and Social Organization,1,5
4,23,Mechanical Engineering and Vehicle Repair,1,10
4,23,Mechanical Engineering and Vehicle Repair,1,9
4,23,Mechanical Engineering and Vehicle Repair,1,9
4,23,Mechanical Engineering and Vehicle Repair,1,8
4,23,Mechanical Engineering and Vehicle Repair,1,11
4,23,Mechanical Engineering and Vehicle Repair,1,10
4,23,Moral Philosophy and Ethical Decision-Making,1,12
4,23,Moral Philosophy and Ethical Decision-Making,1,14
4,23,Moral Philosophy and Ethical Decision-Making,1,15
4,23,Moral Philosophy and Ethical Decision-Making,1,13
4,23,Post-Apocalyptic History and Archaeology,2,10.1
4,23,Post-Apocalyptic History and Archaeology,2,11.5
4,23,Post-Apocalyptic History and Archaeology,2,8.6
4,23,Post-Apocalyptic History and Archaeology,2,9.1
4,23,Radiation Ecology and Environmental Science,1,8.2
4,23,Radiation Ecology and Environmental Science,1,11.2
4,23,Radiation Ecology and Environmental Science,1,8.5
4,23,Radiation Ecology and Environmental Science,1,10.1
4,23,Renewable Energy and Sustainable Living,1,4.5
4,23,Renewable Energy and Sustainable Living,1,7
4,23,Renewable Energy and Sustainable Living,1,12.5
4,23,Renewable Energy and Sustainable Living,1,5.5
4,23,Renewable Energy and Sustainable Living,1,7.5
4,23,Renewable Energy and Sustainable Living,1,5
4,23,Scavenging and Resource Management,2,7.5
4,23,Scavenging and Resource Management,2,9.25
4,23,Scavenging and Resource Management,2,14
4,23,Scavenging and Resource Management,2,5.5
4,23,Scavenging and Resource Management,2,9.75
4,23,Survival Skills and Wilderness Medicine,2,13.25
4,23,Survival Skills and Wilderness Medicine,2,10.75
4,23,Survival Skills and Wilderness Medicine,2,10.5
4,23,Survival Skills and Wilderness Medicine,2,9.75
4,26,Art and Expression in a Post-Apocalyptic World,3,13.8
4,26,Art and Expression in a Post-Apocalyptic World,3,10.5
4,26,Art and Expression in a Post-Apocalyptic World,3,10.4
4,26,Art and Expression in a Post-Apocalyptic World,3,10.4
4,26,Art and Expression in a Post-Apocalyptic World,3,6.9
4,26,Art and Expression in a Post-Apocalyptic World,3,10.6
4,26,Combat Tactics and Self-Defense,2,11
4,26,Combat Tactics and Self-Defense,2,10
4,26,Combat Tactics and Self-Defense,2,10
4,26,Combat Tactics and Self-Defense,2,11
4,26,Community Building and Social Organization,1,9.5
4,26,Community Building and Social Organization,1,6
4,26,Community Building and Social Organization,1,6.5
4,26,Community Building and Social Organization,1,15
4,26,Community Building and Social Organization,1,10
4,26,Community Building and Social Organization,1,13.5
4,26,Mechanical Engineering and Vehicle Repair,1,5
